timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
11,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,74.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3028,0.0000,0.0000,5.5439,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.0458,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2710,0.0000,0.0000,0.0000,8.1271,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,8.5929,0.0000,3.3809,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.2300,0.0000,0.0000,200.0000,5.1300,9.9700,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
12,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,480.3403,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,74.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3028,0.0000,0.0000,5.5439,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.0458,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2710,0.0000,0.0000,0.0000,8.1271,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.4694,0.0000,3.3809,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.2300,0.0000,0.0000,200.0000,5.1300,9.9700,0.0000,0.0000,0.0000,0.0000,0.0000,11.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
13,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,93.6300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2710,0.0000,0.0000,0.0000,8.1271,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.2300,0.0000,0.0000,200.0000,4.6600,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
14,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,112.8700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2710,0.0000,0.0000,0.0000,8.1271,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.2300,0.0000,0.0000,200.0000,4.6600,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
15,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2710,0.0000,0.0000,0.0000,8.1271,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.2300,0.0000,0.0000,200.0000,4.6600,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
16,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,503.9657,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2710,0.0000,0.0000,0.0000,8.1271,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.2300,0.0000,0.0000,200.0000,4.6600,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
17,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,38.8446,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,556.0628,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2710,0.0000,0.0000,0.0000,6.7741,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,200.0000,4.1900,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
18,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,480.3403,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2587,0.0000,0.0000,0.0000,6.7741,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,200.0000,4.1900,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
19,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,480.3403,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.2188,0.0000,0.0000,0.0000,6.7741,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,200.0000,4.1900,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
20,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,480.3403,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,8.1674,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,6.1329,0.0000,0.0000,0.0000,6.7741,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,200.0000,4.1900,9.5900,0.0000,0.0000,0.0000,0.0000,0.0000,9.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
21,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,480.3403,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,5.4458,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.9673,0.0000,0.0000,0.0000,6.7741,5.7758,9.9373,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,200.0000,4.1900,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
22,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,480.3403,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5199,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,5.4458,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.9182,0.0000,0.0000,0.0000,6.7741,5.7758,12.9316,12.1287,8.9160,0.0000,14.1164,5.0754,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,200.0000,4.1900,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
23,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,477.2248,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5201,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,5.4458,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.8752,0.0000,0.0000,0.0000,16.0640,10.3154,12.9316,12.1287,8.9160,0.0000,14.1164,4.6866,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,200.0000,4.1900,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,10.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
24,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,477.2248,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5201,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,5.4458,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.8445,0.0000,0.0000,0.0000,16.0640,10.3154,12.9316,12.1287,8.9160,0.0000,14.1164,4.6866,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,0.5800,4.1900,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,9.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
25,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,477.2248,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5201,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,5.4458,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.8292,0.0000,0.0000,0.0000,16.0640,5.7758,12.9316,12.1287,8.9160,0.0000,14.1164,4.6866,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,2.4800,3.7300,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,10.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,1.0000,17.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
26,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,477.2248,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5201,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,5.4458,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.8139,0.0000,0.0000,0.0000,6.7741,5.7758,12.9316,12.1287,8.9160,0.0000,14.1164,4.6866,0.0000,3.0250,4.0007,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,4.9300,3.7300,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,2.0000,17.5000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
27,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,477.2248,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5201,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,5.4458,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.8016,0.0000,0.0000,0.0000,6.7741,5.7758,12.9316,12.1287,8.9160,0.0000,14.1164,4.6866,0.0000,3.0250,6.0010,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,7.9000,3.7300,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,3.0000,17.5000,0.0000,0.0000,1.4200,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
28,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.5201,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.2088,20.3946,13.4596,0.0000,14.1495,5.4458,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.8016,0.0000,0.0000,0.0000,6.7741,5.7758,12.9316,12.1287,8.9160,0.0000,14.1164,4.6866,0.0000,3.0250,6.0010,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,10.0800,0.0000,0.0000,11.4500,3.7300,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,13.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,7.0000,17.5000,0.0000,0.0000,1.9300,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
29,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3756,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.0458,20.3279,13.4596,0.0000,14.1495,2.7216,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.8016,0.0000,0.0000,0.0000,6.7741,5.7758,12.9316,12.1287,8.9160,0.0000,14.1164,4.6866,0.0000,3.0250,6.0010,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,9.4600,0.0000,0.0000,15.3100,3.7300,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,13.0000,17.3200,0.0000,0.0000,2.7600,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
30,66EnNDPL2025/07/10,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.8446,0.0000,22.5492,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4382,46.9184,0.0000,32.6250,0.0000,0.0000,70.1300,0.0000,132.7300,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,9.3756,0.0000,0.0000,5.8844,28.2277,36.4410,0.0000,53.1531,41.6434,6.3976,13.0050,8.0910,13.9686,45.4984,0.0000,13.0458,20.3279,13.4596,0.0000,14.1495,2.7216,0.0000,0.0000,6.1913,0.0000,0.0000,0.0000,15.7301,5.8016,0.0000,0.0000,0.0000,6.7741,5.7758,12.9316,12.1287,8.9160,0.0000,14.1164,4.6866,0.0000,3.0250,6.0010,0.0000,0.0000,0.0000,204.4500,0.0000,0.8635,9.4600,0.0000,0.0000,19.2900,3.7300,9.2000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.4002,0.0000,0.0000,0.0000,0.0000,17.0000,17.3200,0.0000,0.0000,3.6100,0.0000,0.0000,0.0000,0.0000,6.0638,0.0000,0.0000
