timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
1,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,6.8695,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,19.0678,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.0000,36.0000,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
2,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,6.8695,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,19.0678,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.0000,36.3300,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
3,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.1272,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,6.8695,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,19.0678,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.3400,36.6700,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
4,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.1272,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,6.8695,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,19.0678,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.3400,37.0000,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,28.8700,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
5,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.1272,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,6.8695,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,19.0678,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.6600,41.0000,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
6,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.1272,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,6.8695,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,59.2175,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,53.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.0000,41.3300,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
7,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.1272,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,6.8695,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,59.2175,0.0000,2.8636,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.6600,45.3300,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
8,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.0468,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.1272,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,17.0307,6.8695,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,59.2175,0.0000,2.8636,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3400,45.3300,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
9,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.1272,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,17.0307,13.7324,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,59.2175,0.0000,2.8636,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3400,46.0000,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
10,69EnBRPL2024/04/05,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,51.7537,32.5028,9.1272,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,17.5489,13.7324,8.3660,0.0000,33.6858,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,0.0000,0.0000,0.0000,0.0000,8.7858,0.0000,21.6713,0.0000,2.8636,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3400,47.3300,0.0000,2.6334,1.3096,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
