timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
1,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,64.2351,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.1572,18.8351,0.0000,10.0509,2.4193,4.8504,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.2700,0.0000,0.0000,200.0000,3.7200,4.3800,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.3189,0.0000,0.0000,0.0000,0.0000,200.0000,14.4000,0.0000,0.0000,100.0000
2,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,64.2351,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.1572,18.8351,0.0000,7.5400,2.4193,4.8504,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.2700,0.0000,0.0000,200.0000,3.7200,4.3800,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4162,0.0000,0.0000,0.0000,0.0000,200.0000,14.4000,0.0000,0.0000,100.0000
3,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,64.2351,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.3241,18.8351,0.0000,5.0267,2.4193,4.9923,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.5200,0.0000,0.0000,200.0000,3.7200,4.3800,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.2126,0.0000,0.0000,0.0000,0.0000,200.0000,14.4000,0.0000,0.0000,100.0000
4,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,64.2351,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.3241,18.8351,0.0000,2.5133,2.4193,4.9923,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.5200,0.0000,0.0000,200.0000,3.7200,4.3800,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.9117,0.0000,0.0000,0.0000,0.0000,200.0000,14.4000,0.0000,0.0000,100.0000
5,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,63.5035,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.3241,18.8351,0.0000,2.5133,2.4193,4.9923,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.5200,0.0000,0.0000,200.0000,3.7200,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.0622,0.0000,0.0000,0.0000,0.0000,200.0000,14.2200,0.0000,0.0000,100.0000
6,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,63.5035,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.3241,18.8351,0.0000,2.5133,2.4193,4.9923,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.5200,0.0000,0.0000,200.0000,3.7200,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,5.4162,0.0000,0.0000,0.0000,0.0000,200.0000,14.2200,0.0000,0.0000,100.0000
7,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,63.5035,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.3241,18.8351,0.0000,2.5133,2.4193,4.9923,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.5200,0.0000,0.0000,200.0000,3.7200,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,31.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9739,0.0000,0.0000,0.0000,0.0000,200.0000,14.2200,0.0000,0.0000,100.0000
8,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,63.5035,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.3241,18.8351,0.0000,2.5133,2.4193,4.9923,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.5200,0.0000,0.0000,200.0000,3.7200,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,31.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9739,0.0000,0.0000,0.0000,0.0000,200.0000,14.2200,0.0000,0.0000,100.0000
9,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,63.5035,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.3241,18.8351,0.0000,2.5133,2.4193,4.9923,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.6700,0.0000,0.0000,200.0000,3.7200,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,31.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9739,0.0000,0.0000,0.0000,0.0000,200.0000,14.1300,0.0000,0.0000,100.0000
10,70EnNDPL2024/05/01,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.9477,0.0000,10.6812,52.0560,0.0000,0.0000,3.8560,0.0000,27.6734,581.5599,5.8110,0.0000,69.6064,0.0000,0.0000,115.6200,0.0000,273.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3584,0.0000,0.0000,3.1140,28.2250,36.4309,0.0000,63.5035,42.8521,6.6962,6.5015,8.0958,14.2355,45.4984,0.0000,7.5687,20.3241,18.8351,0.0000,2.5133,2.4193,4.9923,0.0000,12.6472,0.0000,0.0000,0.0000,15.9617,0.0000,0.0000,0.0000,0.0000,10.6705,9.0792,12.9316,12.1250,8.9165,0.0000,10.1110,0.0000,0.0000,0.0399,6.0010,0.0000,0.0000,0.0000,215.3448,0.0000,0.6889,4.6700,0.0000,0.0000,200.0000,3.7200,4.3000,0.0000,0.0000,0.0000,0.0000,0.0000,30.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.9739,0.0000,0.0000,0.0000,0.0000,200.0000,14.1300,0.0000,0.0000,100.0000
