timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
11,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,0.0000,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,6.1708,0.0000,0.0000,0.0000,8.7858,0.0000,19.9406,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.4500,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.0000,34.9700,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
12,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,0.0000,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,6.1708,0.0000,0.0000,0.0000,8.7858,0.0000,19.9406,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.1500,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.6600,34.8300,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
13,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,6.1708,0.0000,5.1655,0.0000,8.7858,0.0000,29.9071,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.0000,34.6700,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
14,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,8.7777,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,6.1708,0.0000,5.1655,0.0000,8.7858,0.0000,29.9071,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.2000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.3400,34.3300,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
15,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,17.5489,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,12.3415,0.0000,5.1655,0.0000,8.7858,0.0000,29.9071,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,48.7000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.0000,34.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
16,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,27.5639,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,12.3415,0.0000,5.1655,0.0000,8.7858,0.0000,29.9071,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,47.2500,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,11.0000,33.6700,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
17,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,27.5639,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.5169,16.8611,12.3415,7.2118,5.1655,0.0000,8.7858,0.0000,29.9071,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.1500,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,12.3400,33.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
18,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,36.1343,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,16.9707,16.8611,12.3415,7.2118,5.1655,0.0000,8.7858,0.0000,29.9071,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.9500,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.0000,33.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
19,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,36.1343,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,16.9707,16.8611,12.3415,7.2118,5.1655,0.0000,8.7858,0.0000,29.9071,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.3400,32.3300,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
20,68EnBRPL2024/04/04,BRPL,0.0000,0.0000,0.0000,0.0000,20.7650,0.0000,0.0000,0.0000,122.6366,0.0000,16.6120,76.3830,0.0000,0.0000,8.4870,0.0000,39.6158,18.1527,0.0000,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.2699,0.0000,0.0000,9.1354,66.1852,27.4196,76.6505,62.1036,32.5028,9.9685,19.8188,12.1865,20.3789,52.9412,0.0000,23.4494,37.9002,48.4816,0.0000,36.7497,13.7324,8.3660,0.0000,32.4849,0.0000,0.0000,0.0000,30.8565,0.0000,0.0000,0.0000,0.0000,15.2754,16.8611,12.3415,7.2118,5.1655,0.0000,8.7858,0.0000,29.9071,0.0000,5.7272,1.4715,0.0000,0.0000,314.3928,0.0000,0.0423,0.0000,6.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,13.6600,32.0000,0.0000,2.6334,2.6143,0.0000,7.9430,5.2150,27.9100,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
