timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL
11,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.2904,30.1707,0.0000,11.9192,19.8254,24.2096,0.0000,11.5982,3.0250,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,2.5158,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.6100,0.0000,0.0000,200.0000,6.0400,6.1500,0.0000,0.0000,0.0000,0.0000,0.0000,33.3400,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
12,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.2904,30.1707,0.0000,11.9192,19.8254,24.2096,0.0000,9.2785,3.0250,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,12.1217,5.9396,8.3879,15.1682,0.0000,0.0000,2.5158,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.6100,0.0000,0.0000,200.0000,6.0400,6.1500,0.0000,0.0000,0.0000,0.0000,0.0000,33.3400,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
13,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.2904,30.1707,0.0000,11.9192,19.8254,24.2096,0.0000,9.2785,3.0250,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,12.1217,5.9396,5.5930,15.1682,0.0000,0.0000,2.5158,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.4600,0.0000,0.0000,200.0000,5.9500,6.1500,0.0000,0.0000,0.0000,0.0000,0.0000,33.3400,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
14,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.2904,30.1707,0.0000,11.9192,19.8254,24.2096,0.0000,9.2785,3.0250,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,12.1217,5.9396,5.5930,15.1682,0.0000,0.0000,2.5158,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.4600,0.0000,0.0000,200.0000,5.9500,6.1500,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
15,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.8254,24.2096,0.0000,9.2785,3.0250,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,12.1217,5.9396,5.5930,15.1682,0.0000,0.0000,2.5158,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.4600,0.0000,0.0000,200.0000,5.9500,6.1500,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
16,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.8254,24.2096,0.0000,9.2785,3.0250,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,12.1217,5.9396,5.5930,15.1682,0.0000,0.0000,2.5158,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.4600,0.0000,0.0000,200.0000,5.9500,6.1500,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
17,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.6567,24.2096,0.0000,5.1241,3.0250,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,12.1217,5.9396,5.5930,15.1682,0.0000,0.0000,2.5158,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.3800,0.0000,0.0000,200.0000,5.9500,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
18,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.6567,24.2096,0.0000,5.1241,3.0250,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,12.1217,5.9396,5.5930,15.1682,0.0000,0.0000,2.5158,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.3800,0.0000,0.0000,200.0000,5.9500,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
19,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,33.1700,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.6567,24.2096,0.0000,5.1241,2.7213,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,8.0811,5.9396,5.5930,15.1682,0.0000,0.0000,4.0866,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.3800,0.0000,0.0000,200.0000,5.9500,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
20,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,33.1700,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.0261,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.6567,24.2096,0.0000,5.1241,2.7213,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,8.0811,5.9396,5.5930,15.1682,0.0000,0.0000,4.0866,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.3800,0.0000,0.0000,200.0000,5.9500,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
21,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,33.1700,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.1120,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.4910,24.2096,0.0000,5.1241,2.7213,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,8.0811,5.9396,5.5930,15.1682,0.0000,0.0000,4.0866,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.2300,0.0000,0.0000,200.0000,5.8600,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
22,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.1120,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.4910,24.2096,0.0000,4.6393,2.7213,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,8.0811,5.9396,5.5930,15.1682,0.0000,0.0000,4.0866,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.2300,0.0000,0.0000,200.0000,5.8600,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
23,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,35.8803,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.1120,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.9192,19.4910,24.2096,0.0000,4.6393,2.7213,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,14.9043,3.0956,0.0000,8.0811,5.9396,5.5930,15.1682,0.0000,0.0000,4.0866,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.2300,0.0000,0.0000,200.0000,6.2300,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
24,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,40.6755,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.1120,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.5970,19.4910,24.2096,0.0000,4.6393,2.7213,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,14.9043,3.0956,0.0000,8.0811,5.9396,5.5930,15.1682,0.0000,0.0000,4.0866,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.2300,0.0000,0.0000,200.0000,6.2300,5.9900,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
25,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,40.6755,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.1120,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.5970,19.4910,24.2096,0.0000,4.6393,2.7213,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,8.0811,5.9396,5.5930,15.1682,0.0000,0.0000,4.0866,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.2300,0.0000,0.0000,0.3600,6.2300,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
26,50EnNDPL2023/09/09,NDPL,0.0000,0.0000,0.0000,0.0000,8.9010,0.0000,0.0000,0.0000,77.6893,0.0000,12.4614,51.0920,0.0000,0.0000,9.6400,0.0000,0.0000,578.4950,40.6755,0.0000,69.6064,0.0000,0.0000,58.0000,0.0000,271.8800,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,9.4089,0.0000,0.0000,3.9669,28.2256,36.2423,0.0000,64.1120,42.7403,6.1329,13.0053,8.0965,12.1063,30.1707,0.0000,11.5970,19.4910,24.2096,0.0000,4.6393,2.7213,0.0000,0.0000,12.0572,0.0000,0.0000,0.0000,15.6898,6.3139,0.0000,0.0000,0.0000,3.7246,3.0956,0.0000,8.0811,5.9396,5.5930,15.1682,0.0000,0.0000,4.0866,2.0095,0.0000,0.0000,0.0000,266.4620,0.0000,1.0900,6.2300,0.0000,0.0000,2.3900,6.2300,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,35.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3420,0.0000,0.0000,0.0000
