timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
11,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2625,0.6867,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,4.2989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
12,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2197,0.6696,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,4.2989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
13,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2197,0.6696,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.7167,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
14,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2348,0.6696,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.7167,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
15,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2625,0.6867,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
16,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2625,0.6867,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
17,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2625,0.6867,0.0000,0.0000,0.0000,4.7406,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.7167,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
18,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2625,0.6867,0.0000,0.0000,0.0000,4.7406,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.7167,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
19,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2625,0.6867,0.0000,0.0000,0.0000,4.7406,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,4.2989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
20,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2625,0.6867,0.0000,0.0000,0.0000,4.7406,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,4.2989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
21,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4243,1.2197,0.6696,0.0000,0.0000,0.0000,4.7406,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.7167,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
22,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,1.2197,0.6696,0.0000,0.0000,0.0000,4.7406,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.7167,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
23,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,0.0000,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2914,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,1.2197,0.6718,0.0000,0.0000,0.0000,4.7406,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.0000,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
24,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,1.8493,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2914,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,1.2197,0.6718,0.0000,0.0000,0.0000,4.7406,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.4659,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
25,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,5.6482,3.6994,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2914,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,1.2197,0.6718,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,0.9317,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
26,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,5.6482,5.5487,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2914,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,1.2197,0.6718,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,1.4029,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
27,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,5.6482,7.3988,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2914,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,1.2197,0.6718,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,1.8688,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
28,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,5.6482,9.2488,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2914,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,1.2197,0.6718,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,2.3399,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
29,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,11.0981,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.2914,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,1.2197,0.6798,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,2.8058,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,1.4082,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
30,58EnNDMC2025/08/06,NDMC,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.7620,87.0870,0.0000,0.0000,0.0000,0.0000,0.0000,8.0737,12.0944,0.0000,22.2345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.3090,0.0000,0.0000,0.0000,3.3429,3.4449,3.4542,0.0000,5.0733,0.4161,0.0000,0.6696,0.0000,0.0000,0.0000,4.7173,7.0149,9.3797,4.5634,7.2252,2.9102,1.3407,0.0000,2.1525,0.0000,0.0000,3.0017,7.4252,0.0000,0.0000,0.0000,0.0000,0.0000,2.3769,0.0000,4.0240,2.5828,0.0000,3.9063,3.9595,0.0000,0.0000,0.0000,0.0600,0.0000,0.0000,70.7130,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.6570,2.4564,0.0000,6.9616,0.4860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0666,4.6852,3.2452,2.9089,0.0000,0.0000
