timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
11,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.4911,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,38.1430,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,28.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,19.3300,54.6600,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
12,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.4911,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,38.1430,4.8400,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,28.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,19.0000,54.0000,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
13,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.5570,0.0000,0.0000,0.0000,21.3319,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,26.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.6700,54.6600,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
14,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.5570,0.0000,0.0000,0.0000,21.3319,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,26.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.5100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.3300,54.3400,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
15,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.5570,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,23.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,18.6700,53.0000,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
16,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.5570,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,24.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,19.3300,52.0000,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
17,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.4971,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.5570,0.0000,0.0000,0.0000,21.3319,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,24.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,19.6700,50.3400,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
18,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.4971,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.5570,0.0000,0.0000,0.0000,21.3319,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,23.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,19.6700,47.6600,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
19,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.4971,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.4252,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,23.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.6700,43.3400,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
20,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.4971,35.9483,46.8353,4.0566,43.8676,13.5010,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.4252,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,23.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.9900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.6700,43.3400,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
21,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.4971,35.9483,46.8353,4.0566,43.8676,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.4252,0.0000,0.0000,0.0000,21.3319,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,25.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,15.6700,43.0000,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
22,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.4971,35.9483,46.8353,4.0566,43.8676,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.2627,0.0000,0.0000,0.0000,21.3319,16.5958,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,25.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,52.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.0000,41.6600,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2400,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
23,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.4971,35.9483,46.8353,4.0566,43.8676,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.1661,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,25.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,55.0100,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.3300,41.6600,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,27.2500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
24,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.4971,35.9483,46.8353,4.0566,43.8676,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,9.0124,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,25.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.4900,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,16.6700,41.3400,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.7500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
25,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,8.9465,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.4900,0.0000,0.0000,1.6000,0.0000,1.0000,0.0000,0.0000,16.6700,41.0000,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.7500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
26,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,8.9202,0.0000,0.0000,0.0000,23.2732,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,58.9900,0.0000,0.0000,4.1400,0.0000,2.0000,0.0000,0.0000,16.6700,40.6600,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.7500,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
27,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,43.8676,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,8.8235,0.0000,0.0000,0.0000,23.2732,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,25.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0000,0.0000,0.0000,7.7700,0.0000,3.0000,0.0000,0.0000,15.0000,41.0000,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2300,0.0000,300.0000,0.0000,0.0000,0.0000,0.7400,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
28,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,32.8991,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,8.8235,0.0000,0.0000,0.0000,23.2732,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,25.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.5100,0.0000,0.0000,12.5500,0.0000,6.0000,0.0000,0.0000,15.3300,41.3400,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,25.2300,0.0000,300.0000,0.0000,0.0000,0.0000,1.0800,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
29,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,32.8991,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,8.8235,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,25.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,64.9900,0.0000,0.0000,19.5400,0.0000,11.0000,0.0000,0.0000,16.0000,38.3400,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,25.2300,0.0000,300.0000,0.0000,0.0000,0.0000,1.5500,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
30,73EnBRPL2025/07/31,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,61.1150,0.0000,31.5628,82.0410,0.0000,0.0000,0.0000,0.0000,39.6158,16.6145,77.9277,0.0000,93.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,512.5540,0.0000,0.0000,8.2394,66.7494,55.2190,76.7377,51.7537,21.7963,9.5347,19.8450,12.2058,19.9968,43.4237,0.0000,23.3815,35.9483,46.8353,4.0566,21.9371,6.7472,8.1338,0.0000,16.0834,0.0000,0.0000,2.6824,29.0346,8.8587,0.0000,0.0000,0.0000,21.3319,13.8239,18.5123,20.9307,15.0592,18.8353,25.5634,0.0000,34.6741,4.3305,0.0000,1.5153,0.0000,0.0000,297.2915,0.0000,0.0000,0.0000,26.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,67.5000,0.0000,0.0000,26.3200,0.0000,13.0000,0.0000,0.0000,16.0000,39.3400,0.0000,2.6965,2.2118,0.0000,6.1884,4.7978,26.2300,0.0000,300.0000,0.0000,0.0000,0.0000,2.0500,0.0000,0.0000,0.0000,10.5638,4.1648,2.8848,10.8925,0.0000,263.5776
