timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
11,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
12,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
13,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
14,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
15,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
16,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
17,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
18,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
19,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
20,63EnBYPL2024/10/18,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.2028,0.0000,18.1920,20.0875,0.0000,0.0000,32.9435,0.0000,18.2880,64.6918,10.1041,0.0000,57.6000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.0793,0.0000,0.0000,5.2832,0.0000,30.1650,24.1833,235.6695,69.2254,5.2934,10.7696,0.0000,11.5646,37.6682,0.0000,10.8560,17.6530,16.9799,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1521,0.0000,0.0000,0.0000,5.5677,0.9804,1.1608,0.0000,0.4750,0.0000,2.3139,12.5552,0.0000,6.4948,2.4409,0.0000,0.0000,0.0000,0.0000,229.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6600,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,12.8600,0.0000,0.0000,0.0000,0.0000,6.1941,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000
