timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
11,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.9059,6.2712,0.0000,0.0000,15.5169,9.4553,12.3415,11.1206,8.5031,16.1277,21.4138,1.3963,59.2175,5.7096,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,27.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
12,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.9059,6.2712,0.0000,0.0000,15.5169,9.4553,12.3415,11.1206,8.5031,16.1277,21.4138,1.3963,59.2175,5.7096,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,26.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
13,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.9059,6.2712,0.0000,0.0000,22.0610,14.5327,12.3415,11.1206,8.5031,16.1277,21.4138,1.3963,59.2175,5.7096,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,25.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,27.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
14,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.9059,6.2712,0.0000,0.0000,22.0610,14.5327,12.3415,11.1206,8.5031,16.1277,21.4138,1.3963,59.2175,5.0640,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,24.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
15,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,65.2751,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.9059,6.2712,0.0000,0.0000,16.0001,14.5327,12.3415,11.1206,4.2536,16.1277,21.4138,1.3963,59.2175,5.0640,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,27.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
16,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,65.2751,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.8795,6.2712,0.0000,0.0000,16.0001,14.5327,6.1708,5.2699,4.2536,16.1277,21.4138,1.3963,38.1430,5.0640,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,26.4100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.5000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,20.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
17,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,65.2751,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.8532,6.2712,0.0000,0.0000,16.0001,8.8596,6.1708,5.2699,4.2536,16.1277,21.4138,1.3963,38.1430,5.0640,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,26.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,23.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
18,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,65.2751,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.8136,6.2712,0.0000,0.0000,16.0001,8.8596,6.1708,5.2699,4.2536,16.1277,21.4138,1.3963,38.1430,5.0640,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,25.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,23.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
19,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.7390,6.2712,0.0000,0.0000,16.0001,8.8596,0.0000,5.2699,4.2536,16.1277,21.4138,1.3963,38.1430,5.1738,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,27.6100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,23.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
20,70EnBRPL2024/09/17,BRPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,122.6366,0.0000,33.2240,0.0000,0.0000,0.0000,93.3570,0.0000,39.6158,9.4261,41.1067,0.0000,99.6096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,509.6128,0.0000,0.0000,9.1354,31.8910,52.1649,73.6762,29.1973,22.6680,9.0317,18.6205,0.0000,18.3981,43.4237,0.0000,12.5463,30.5761,39.4671,0.0000,46.8167,24.6060,0.0000,0.0000,28.3534,0.0000,0.0000,0.0000,22.7411,4.7258,6.2712,0.0000,0.0000,22.0610,8.8596,0.0000,5.2699,4.2536,16.1277,21.4138,1.3963,38.1430,5.1738,2.8636,0.0000,0.0000,0.0000,192.9936,0.0000,0.0000,0.0000,27.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,300.0000,0.0000,100.0000,0.0000,0.0000,8.3400,23.3300,0.0000,0.0000,0.0000,0.0000,0.0000,11.3562,28.2600,0.0000,300.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000
