timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,SBSRBYPL,SBSRTPDDL,RSTOSU7,RSTPS1TO6,TALST2,SIMHST2,KUDGI,NLCEXP,NLCIIST1,NLCIIST2,NLCTS2EXP,NNTPP,NTPL,MAPS,KGSU1AND2,KGSU3AND4,KKNP,VALLURNTECL,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,VSTPS_I,VSTPS_II,VSTPS_III,VSTPS_IV,VSTPS_V,LARA_I,SIPAT_I,SIPAT_II,KSTPS_I_II,MOUDA,MOUDA_II,SOLAPUR,GAN_NAPM,KAWASCMGAS,GAN_COMGAS,GAN_RLNG,KHARGONE_I,KSTPS7,KAWAS_RLNG,GADARWAR_I,KAWAS_ZLIQ,TAPS_II,KAWAS_APM,GAN_APM,KAPS,MEJA,TWEPL
11,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.6423,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,6.2698,4.6527,0.0000,7.8993,0.0000,12.3952,0.2921,4.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.5000,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,22.9800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
12,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.6423,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,6.2698,4.6527,0.0000,7.8993,0.0000,12.3952,0.2921,4.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.9300,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,21.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
13,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.6423,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,6.2698,4.6527,0.0000,7.8993,0.0000,12.3952,0.2921,4.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.2900,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
14,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.6423,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,6.2698,4.6527,0.0000,7.8993,0.0000,12.3952,0.2921,4.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4800,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
15,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,6.2698,4.6527,0.0000,7.8993,0.0000,12.3952,0.2921,4.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4300,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
16,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,6.2698,4.6527,0.0000,7.8993,0.0000,12.3952,0.2921,4.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4700,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
17,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.9455,7.1374,6.2698,4.6527,0.0000,7.8993,0.0000,12.3952,0.2921,4.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.4900,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,18.4500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
18,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.9455,7.1374,6.2698,4.6527,0.0000,7.8993,0.0000,12.3952,0.2921,4.9936,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.3000,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,17.3600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
19,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,0.0000,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,6.2698,4.6527,0.0000,7.8993,0.7645,12.3952,0.2921,3.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1500,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,16.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
20,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,4.5793,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,6.2698,4.6527,0.0000,11.8810,1.5290,12.3952,0.2921,3.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.1500,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.5400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
21,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,5.9299,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,13.4595,7.6902,7.1374,6.2698,6.9857,0.0000,11.8810,7.9558,12.3952,0.2921,3.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7700,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
22,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,11.3075,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,13.4595,7.6902,7.1374,6.2698,6.9857,2.1963,11.8810,7.9558,12.3952,0.2921,3.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3900,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
23,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,16.9623,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,9.4350,6.9857,4.3904,11.8810,7.9558,12.3952,1.4961,3.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.3500,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
24,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,16.9623,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,60.3650,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.5636,12.7584,7.6902,7.1374,9.4350,6.9857,6.5867,11.8810,7.9558,12.3952,1.4961,3.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4200,0.0000,0.0000,300.0000,0.0000,200.0000,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
25,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.4149,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,14.8806,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,64.0044,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.3041,12.7584,7.9455,7.1374,9.4350,4.6527,6.5867,11.8810,7.9558,12.3952,1.4961,3.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4400,0.0000,0.0000,0.0700,0.0000,0.1600,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.2900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
26,51EnBYPL2023/05/06,BYPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,70.6807,0.0000,8.6423,0.0000,0.0000,0.0000,0.0000,0.0000,22.9108,64.6908,16.9623,0.0000,-0.9000,0.0000,0.0000,0.0000,104.7500,0.0000,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,164.6168,0.0000,0.0000,5.0851,0.0000,29.5727,49.6237,243.6858,66.9122,5.4792,10.5792,6.6095,11.7856,37.4701,0.0000,1.3732,15.7984,1.3041,0.0000,0.0000,0.0000,3.8086,0.0000,0.0000,0.0000,0.0000,0.0000,12.1541,0.0000,8.1193,0.0000,19.3041,12.7584,7.9455,10.7061,9.4350,4.6527,6.5867,11.8810,7.9558,12.3952,1.4961,3.3299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.4800,0.0000,0.0000,0.7700,0.0000,0.9700,200.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.2991
