timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD,TEHRIPSP,TEHRIPSP_P
11,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,204.8500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,36.2408,28.0000,6.6222,12.8663,8.0059,10.5202,45.3144,0.0000,13.4025,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.5930,0.0000,0.0000,0.0000,8.1271,4.3331,8.6211,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,4.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
12,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,166.3700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,36.2408,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4025,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.5930,0.0000,0.0000,0.0000,8.1271,4.3331,8.6211,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,4.0221,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
13,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,149.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,36.2408,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4662,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.5930,0.0000,0.0000,0.0000,4.0651,4.3331,8.6211,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
14,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,149.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,36.2408,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4662,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.5930,0.0000,0.0000,0.0000,4.0651,4.3331,8.6211,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
15,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,149.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,36.2408,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4662,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,6.0624,0.0000,0.0000,0.0000,4.0651,4.3331,8.6211,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
16,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,149.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,36.2408,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4662,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,6.0624,0.0000,0.0000,0.0000,4.0651,4.3331,8.6211,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.3300,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
17,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,189.4000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,36.2408,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4662,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,6.1329,0.0000,0.0000,0.0000,2.7090,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
18,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,226.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,36.2408,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4662,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,6.1329,0.0000,0.0000,0.0000,2.7090,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.9300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
19,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,213.1900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,38.8286,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4662,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,6.1329,0.0000,0.0000,0.0000,4.0651,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
20,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,200.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,39.6923,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4662,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,6.0900,0.0000,0.0000,0.0000,4.0651,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.3300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,18.0500,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
21,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,161.7000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,40.5559,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4025,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,6.0900,0.0000,0.0000,0.0000,4.0651,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.6500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
22,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,149.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4025,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,6.0440,0.0000,0.0000,0.0000,4.0651,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,15.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
23,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,149.6200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4025,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.9519,0.0000,0.0000,0.0000,2.7090,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
24,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,162.5500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4025,21.1202,26.9086,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.9519,0.0000,0.0000,0.0000,2.7090,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,200.0000,17.7700,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
25,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,201.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.3975,27.0000,0.0000,13.4025,21.1202,26.4057,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.8016,0.0000,0.0000,0.0000,2.7090,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,200.0000,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,12.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,1.0000,17.5000,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
26,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,239.5100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.3975,27.0000,0.0000,13.4025,21.1202,26.4057,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.8016,0.0000,0.0000,0.0000,2.7090,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,11.1306,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,1.8700,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,2.0000,17.5000,0.0000,0.0000,100.0000,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
27,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,230.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.3975,27.0000,0.0000,13.4025,21.1202,26.4057,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.7556,0.0000,0.0000,0.0000,2.7090,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,4.6400,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,5.0000,17.5000,0.0000,0.0000,0.4400,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
28,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,230.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.3975,27.0000,0.0000,13.4025,21.0535,26.4057,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.7556,0.0000,0.0000,0.0000,2.7090,4.3331,5.4518,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,8.4600,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,7.0000,17.5000,0.0000,0.0000,0.7100,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
29,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,230.9000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.3975,27.0000,0.0000,13.4025,21.0535,26.4057,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.7556,0.0000,0.0000,0.0000,2.7090,4.3331,8.6211,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,13.0800,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,11.0000,17.3200,0.0000,0.0000,1.1500,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
30,57EnNDPL2025/08/31,NDPL,0.0000,0.0000,0.0000,0.0000,17.8020,0.0000,0.0000,0.0000,77.6893,0.0000,0.0000,55.9120,0.0000,0.0000,0.0000,0.0000,27.6734,577.4555,46.9210,0.0000,0.0000,0.0000,0.0000,70.1700,0.0000,192.4200,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,9.3757,0.0000,0.0000,6.3814,13.0000,34.0000,0.0000,42.2801,28.0000,6.6222,12.8663,8.0059,10.5202,45.4984,0.0000,13.4025,21.0535,26.4057,0.0000,20.6477,12.0995,4.9892,0.0000,6.1605,0.0000,0.0000,0.0000,15.7621,5.7095,0.0000,0.0000,0.0000,2.7090,4.3331,8.6211,4.0422,5.9396,11.2094,9.8415,12.1078,0.0000,3.6540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200.0000,0.0000,0.0000,18.0600,20.0000,100.0000,0.0000,0.0000,0.0000,0.0000,0.0000,11.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.6278,0.0000,0.0000,0.0000,0.0000,16.0000,17.3200,0.0000,0.0000,1.6300,0.0000,2.7000,0.0000,0.0000,9.5490,0.0000,0.0000
