timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL,APSEPL_FTG,PARBATI2,KHURJA,GHATAMPUR,RAPPD
11,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,25.6021,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,7.3745,4.6386,12.5545,8.0825,20.1625,0.1295,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.3300,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,33.3300,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
12,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,25.6021,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.1295,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.8300,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,34.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
13,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,25.6021,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.1295,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.1700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,28.3300,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
14,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,25.6021,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.1295,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,14.5000,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,27.6700,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
15,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.7685,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,10.0000,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,26.6700,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
16,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.7685,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.6700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,26.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
17,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,9.1700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,25.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
18,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.7685,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,8.8300,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,24.3300,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
19,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
20,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
21,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.7685,6.7041,11.5646,37.6682,0.0000,10.6163,16.5498,20.4537,0.0000,0.0000,0.0000,2.6771,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
22,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.5370,16.5498,20.4537,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
23,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.5370,16.5498,20.4537,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,1.5926,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
24,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.5370,16.5498,20.4537,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,7.1450,10.0353,4.9156,4.6386,12.5545,8.0825,20.1625,1.5926,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,200.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
25,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.5370,16.5498,20.0363,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.4595,8.1039,4.8514,10.0353,4.9156,2.3214,12.5545,8.0825,20.1625,1.5926,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,0.4500,0.0000,1.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,1.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
26,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.5370,16.5498,20.0363,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.4595,8.1039,3.0099,10.0353,4.9156,2.3214,12.5545,8.0825,20.1625,1.5926,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,0.7400,0.0000,2.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,2.0000,0.0000,0.0000,0.0000,100.0000,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
27,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.6010,6.7041,11.5646,37.6682,0.0000,10.5370,16.5498,20.0363,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.4595,8.1039,0.0000,10.0353,4.9156,2.3214,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,1.6700,0.0000,3.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,300.0000,0.0000,3.0000,0.0000,0.0000,0.0000,0.5900,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
28,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.7685,6.7041,11.5646,37.6682,0.0000,10.5370,16.5498,20.0363,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.4595,8.1039,0.0000,10.0353,4.9156,2.3214,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,3.5700,0.0000,5.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,1.0000,0.0000,4.0000,0.0000,0.0000,0.0000,1.2200,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
29,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.7685,6.7041,11.5646,37.6682,0.0000,10.5370,16.5498,20.0363,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.4595,8.1039,0.0000,10.0353,4.9156,2.3214,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,5.5700,0.0000,7.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,6.0000,0.0000,7.0000,0.0000,0.0000,0.0000,2.0200,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
30,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,4.7134,10.7685,6.7041,11.5646,37.6682,0.0000,10.4029,16.5498,20.0363,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.4595,8.1039,0.0000,10.0353,4.9156,2.3214,12.5545,8.0825,20.1625,0.4547,3.3122,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,6.7500,0.0000,9.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,12.0000,0.0000,9.0000,0.0000,0.0000,0.0000,2.9300,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
31,45EnBYPL2025/05/10,BYPL,0.0000,0.0000,0.0000,0.0000,6.8220,0.0000,0.0000,0.0000,70.6807,0.0000,8.8686,48.2100,0.0000,0.0000,0.0000,0.0000,22.9108,65.1221,29.7133,0.0000,54.0000,0.0000,0.0000,0.0000,104.1800,0.0000,0.4133,0.0000,0.0000,0.0000,0.0000,0.0000,163.0115,0.0000,0.0000,5.2832,0.0000,30.1608,50.6419,241.1789,69.2316,5.3665,10.7685,6.7041,11.5646,37.6682,0.0000,10.4029,16.5498,20.0363,0.0000,0.0000,0.0000,4.0125,0.0000,0.0000,0.0000,0.0000,0.0000,13.1814,0.0000,0.0000,0.0000,0.0000,13.2994,8.1039,0.0000,10.0353,4.9156,2.3214,12.5545,8.0825,20.1625,0.1295,4.9682,0.0000,0.0000,0.0000,172.8000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.6700,0.0000,0.0000,10.5300,0.0000,12.0000,0.0000,0.0000,0.0000,15.0000,0.0000,0.0000,0.0000,0.0000,5.8628,0.0000,18.0000,0.0000,13.0000,0.0000,0.0000,0.0000,4.0300,0.0000,0.0000,4.5150,0.0000,0.0000,3.7104
