timeslot,revisionno,discomcode,BTPS,PRAGATI,RPH,DADRI_T,GT_OC,CSGS,GT_RLNG,PRG_RLNG,DVC,GT_LF,GT_CC,PRG_G_CC,GT_RLG_C,GT_LF_CC,PG_RLG_C,REGULATE,MTPS6,JHAJJAR,NJPC,CCGT_OC,CCGT_CC,CCGT_RCC,CCGT_ROC,CLPJHAJR,MEJIA7,MAITHON,SECI,RITHL_CC,RITHL_OC,RITHL_RC,RITHL_RO,NHPC,DADRI_T2,ANTA_GF,AURY_GF,FARAKKA,RIHAND1,RIHAND2,RIHAND3,SASAN,SNGRAULI,UNCHHAR1,UNCHHAR2,UNCHHAR3,KAHLGAN1,KAHLGAN2,DADRI_GF,ANTA_RF,AURY_RF,DADRI_RF,KOLDAM,TH_HPP,KTWR_HEP,SEWA2,DMSWSL,NAPP,RAPPB,MUNDRA,RAMPUR,RAPPC,TALA,ANTA_LF,AURY_LF,DADRI_LF,URI,URI2,CHAMERA1,CHAMERA2,CHAMERA3,DHAULIGNGA,DULHASTI,PARBATI3,SALAL,TANAKPUR,BSIUL,UNCHAHAR4,PRG_CCLF,PRG_OCLF,CCGTCCSPOT,CCGTOCSPOT,SNG_HYDRO,SHEP,GIREL,RUMS_DMRC,SEIPL,THPPL,NHPPL,ANTA_CRF,AURY_CRF,DADR_CRF,ALFANR_I,ALFANR_II,ALFANR_III,ERCPL_FTG,ERPCL_FTG2,AP41PL_BHDL,ASE4PL,KUDGI,SRIJAN_M,SITAC_BRPL,SITAC_BYPL,TANDA2,KSHNGNGA,SOLAPUR,MEJA,TWEPL,GBHHPL,THAR_BYPL,THAR_BRPL,ASEJ2PL_BYPL,ASEJ2PL_TPDDL,CHANJUII,SECI_BRPL,SECI_BYPL,SECI_TPDDL
1,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,35.8934,0.0000,69.6064,0.0000,0.0000,115.5000,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,6.5503,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,29.6818,6.3090,12.8295,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,14.3213,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,15.4443,9.9040,4.3105,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,0.0000,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.4600,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
2,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.9477,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,28.7164,0.0000,69.6064,0.0000,0.0000,115.5000,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,29.6818,6.3090,12.8295,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,14.3213,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,15.4443,9.9040,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,0.0000,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.4600,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,10.8300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
3,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4588,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,28.7164,0.0000,69.6064,0.0000,0.0000,70.4400,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,29.6818,6.3090,12.8295,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,14.3213,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,5.0806,9.9040,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,0.0000,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.4600,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
4,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4588,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,28.7164,0.0000,69.6064,0.0000,0.0000,70.4400,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,29.6818,6.3090,13.0081,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,9.5475,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,3.3871,9.9040,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,0.0000,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.4600,5.7700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
5,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4588,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,28.7164,0.0000,69.6064,0.0000,0.0000,70.4400,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,29.6818,6.3090,13.0081,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,9.5475,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,3.3871,9.9040,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,0.0000,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.2700,5.2300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
6,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4588,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,26.1574,0.0000,69.6064,0.0000,0.0000,70.4400,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,29.6818,6.3090,13.0081,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,9.5475,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,3.3871,9.9040,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,0.0000,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.2700,5.2300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
7,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4588,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,26.1574,0.0000,69.6064,0.0000,0.0000,70.4400,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,31.5251,6.3090,13.0081,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,9.5475,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,4.0651,3.3013,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,0.0000,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.2700,5.2300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
8,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4588,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,26.1574,0.0000,69.6064,0.0000,0.0000,70.4400,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,31.5251,6.3090,13.0081,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,9.5475,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,4.0651,2.8908,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,0.0000,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.2700,5.2300,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.7000,0.0000,0.0000,100.0000
9,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4588,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,26.1574,0.0000,69.6064,0.0000,0.0000,70.4400,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,31.5251,6.3090,13.0081,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,9.5475,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,4.0651,2.8908,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,2.0003,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.2700,5.0700,0.0000,0.0000,0.0000,0.0000,0.0000,10.6700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.7030,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000
10,65EnNDPL2024/09/30,NDPL,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,65.4588,0.0000,23.7360,63.6240,0.0000,0.0000,0.0000,0.0000,27.6734,330.5729,26.1574,0.0000,69.6064,0.0000,0.0000,70.4400,0.0000,273.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,4.6652,0.0000,0.0000,6.3814,14.1138,36.4400,0.0000,62.1270,31.5251,6.3090,13.0081,0.0000,13.7815,30.3333,0.0000,8.6973,21.1575,27.8256,0.0000,9.5475,2.7222,0.0000,0.0000,12.6158,0.0000,0.0000,0.0000,15.8044,3.1662,0.0000,0.0000,0.0000,4.0651,2.8908,0.0000,3.0683,2.9708,8.4311,15.1648,0.0000,0.0000,3.3625,2.0003,0.0000,0.0000,0.0000,137.0376,0.0000,0.0000,5.6700,0.0000,0.0000,200.0000,4.2700,5.0700,0.0000,0.0000,0.0000,0.0000,0.0000,10.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,7.2216,0.0000,0.0000,0.0000,0.0000,200.0000,18.5100,0.0000,0.0000,100.0000
